scientific_name,scientific_name_authorship,family,scientific_name_OTU,id_vetting_by,herbarium_code,voucher_herbarium_collector_id,voucher_herbarium_catalog_number ,voucher_collection_number ,voucher_herbarium_recorded_by ,voucher_herbarium_event_date ,silica_gel_pressed_sheet,decimal_latitude ,decimal_longitude,country ,state_or_territory,location_ID  ,location_notes,DArT_plate ,DArT_row,DArT_column,pop (=collection site),collection_number,pop ,Main_PCA_group,Secondary_PCA_groups,Tertiary_PCA_group,Quarternary_PCA_group,Quinary_PCA_group,PCOA_Notes,PCOA_Map_groups_1,isla_group
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens,Helen_Kennedy,NE,H.T. Kennedy,109362,39,H.T. Kennedy,17-Aug-19,silica gel,-29.4887222,152.3220278,Australia,NSW,Gibraltar NP,NNT,,,,M.procumbens_Gibraltar,HTK39d,M.procumbens_Gibraltar,A,AB,NA,NA,NA,,M.procumbens(escarpment+north),
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens,Helen_Kennedy,NE,H.T. Kennedy,110911,109,H.T. Kennedy,16-Oct-20,silica gel,-29.8140833,152.8213611,Australia,NSW,Shannon Dale Rd,NNC,5,G,7,M.procumbens_ShannonDaleRd,HTK109,M.procumbens_ShannonDaleRdTomaree,A,AB,NA,NA,NA,,M.procumbens.s.s.,
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens,Helen_Kennedy,NE,H.T. Kennedy,110911,109,H.T. Kennedy,16-Oct-20,silica gel,-29.8140833,152.8213611,Australia,NSW,Shannon Dale Rd,NNC,5,H,7,M.procumbens_ShannonDaleRd,HTK109a,M.procumbens_ShannonDaleRdTomaree,A,AB,NA,NA,NA,,M.procumbens.s.s.,
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens,Helen_Kennedy,NE,H.T. Kennedy,110911,109,H.T. Kennedy,16-Oct-20,silica gel,-29.8140833,152.8213611,Australia,NSW,Shannon Dale Rd,NNC,5,A,8,M.procumbens_ShannonDaleRd,HTK109e,M.procumbens_ShannonDaleRdTomaree,A,AB,NA,NA,NA,,M.procumbens.s.s.,
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens,Helen_Kennedy,NE,H.T. Kennedy,110911,109,H.T. Kennedy,16-Oct-20,silica gel,-29.8140833,152.8213611,Australia,NSW,Shannon Dale Rd,NNC,5,B,8,M.procumbens_ShannonDaleRd,HTK109g,M.procumbens_ShannonDaleRdTomaree,A,AB,NA,NA,NA,,M.procumbens.s.s.,
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens,Helen_Kennedy,NE,H.T. Kennedy,109484,43,H.T. Kennedy,24-Nov-19,silica gel,-32.7495278,152.1329167,Australia,NSW,Tomaree NP,NNC,3,A,12,M.procumbens_ShannonDaleRd,HTK43a,M.procumbens_ShannonDaleRdTomaree,A,AB,NA,NA,NA,,M.procumbens.s.s.,
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens,Helen_Kennedy,NE,H.T. Kennedy,110783,77,H.T. Kennedy,26-Jul-20,silica gel,-27.54075,153.0472222,Australia,Qld,Toohey forest,QMO,4,B,11,M.procumbens_TooheyForest,HTK77,M.procumbens_TooheyForest,A,AB,NA,NA,NA,,M.procumbens.s.s.,
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens,Helen_Kennedy,NE,H.T. Kennedy,110783,77,H.T. Kennedy,26-Jul-20,silica gel,-27.54075,153.0472222,Australia,Qld,Toohey forest,QMO,4,C,11,M.procumbens_TooheyForest,HTK77a,M.procumbens_TooheyForest,A,AB,NA,NA,NA,,M.procumbens.s.s.,
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens,Helen_Kennedy,NE,H.T. Kennedy,110783,77,H.T. Kennedy,26-Jul-20,silica gel,-27.54075,153.0472222,Australia,Qld,Toohey forest,QMO,4,D,11,M.procumbens_TooheyForest,HTK77b,M.procumbens_TooheyForest,A,AB,NA,NA,NA,,M.procumbens.s.s.,
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens,Helen_Kennedy,NE,H.T. Kennedy,110783,77,H.T. Kennedy,26-Jul-20,silica gel,-27.54075,153.0472222,Australia,Qld,Toohey forest,QMO,4,E,11,M.procumbens_TooheyForest,HTK77c,M.procumbens_TooheyForest,A,AB,NA,NA,NA,,M.procumbens.s.s.,
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens,Helen_Kennedy,NE,H.T. Kennedy,110783,77,H.T. Kennedy,26-Jul-20,silica gel,-27.54075,153.0472222,Australia,Qld,Toohey forest,QMO,4,F,11,M.procumbens_TooheyForest,HTK77d,M.procumbens_TooheyForest,A,AB,NA,NA,NA,,M.procumbens.s.s.,
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens,Helen_Kennedy,NE,H.T. Kennedy,110783,77,H.T. Kennedy,26-Jul-20,silica gel,-27.54075,153.0472222,Australia,Qld,Toohey forest,QMO,4,G,11,M.procumbens_TooheyForest,HTK77e,M.procumbens_TooheyForest,A,AB,NA,NA,NA,,M.procumbens.s.s.,
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens,Helen_Kennedy,NE,H.T. Kennedy,110783,77,H.T. Kennedy,26-Jul-20,silica gel,-27.54075,153.0472222,Australia,Qld,Toohey forest,QMO,4,H,11,M.procumbens_TooheyForest,HTK77f,M.procumbens_TooheyForest,A,AB,NA,NA,NA,,M.procumbens.s.s.,
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens,Helen_Kennedy,NE,H.T. Kennedy,109485,44,H.T. Kennedy,25-Nov-19,silica gel,-33.9572778,150.9700556,Australia,NSW,"Coach Drive,",NCC,3,B,12,M.procumbens_CoachDr,HTK44a,M.procumbens_WerakataCoach,A,AB,NA,NA,NA,,M.procumbens.s.s.,
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens,Helen_Kennedy,NE,H.T. Kennedy,109485,44,H.T. Kennedy,25-Nov-19,silica gel,-33.9572778,150.9700556,Australia,NSW,"Coach Drive,",NCC,3,C,12,M.procumbens_CoachDr,HTK44b,M.procumbens_WerakataCoach,A,AB,NA,NA,NA,,M.procumbens.s.s.,
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens,Helen_Kennedy,NE,H.T. Kennedy,109485,44,H.T. Kennedy,25-Nov-19,silica gel,-33.9572778,150.9700556,Australia,NSW,"Coach Drive,",NCC,3,D,12,M.procumbens_CoachDr,HTK44c,M.procumbens_WerakataCoach,A,AB,NA,NA,NA,,M.procumbens.s.s.,
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens,Helen_Kennedy,NE,H.T. Kennedy,109508,54,H.T. Kennedy,13-Oct-19,silica gel,-32.7877439,151.38684,Australia,NSW,Werakata NP,NCC,4,G,3,M.procumbens_Werakata,HTK54b,M.procumbens_WerakataCoach,A,AB,NA,NA,NA,,M.procumbens.s.s.,
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens,Helen_Kennedy,NE,H.T. Kennedy,109508,54,H.T. Kennedy,14-Oct-19,silica gel,-32.7877439,151.38684,Australia,NSW,Werakata NP,NCC,4,H,3,M.procumbens_Werakata,HTK54a,M.procumbens_WerakataCoach,A,AB,NA,NA,NA,,M.procumbens.s.s.,
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens,Helen_Kennedy,NE,H.T. Kennedy,109508,54,H.T. Kennedy,15-Oct-19,silica gel,-32.7877439,151.38684,Australia,NSW,Werakata NP,NCC,4,A,4,M.procumbens_Werakata,HTK54c,M.procumbens_WerakataCoach,A,AB,NA,NA,NA,,M.procumbens.s.s.,
Melichrus procumbens,(Cav.) Druce,Ericaceae,M. procumbens,Helen_Kennedy,NE,H.T. Kennedy,109508,54,H.T. Kennedy,16-Oct-19,silica gel,-32.7877439,151.38684,Australia,NSW,Werakata NP,NCC,4,B,4,M.procumbens_Werakata,HTK54d,M.procumbens_WerakataCoach,A,AB,NA,NA,NA,,M.procumbens.s.s.,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. black_mountain,Helen_Kennedy,NE,H.T. Kennedy,109310,7,H.T. Kennedy,18-Apr-19,silica gel,-35.27025,149.1053611,Australia,ACT,Blackmountain NR,NST,2,H,11,M.urceolatus_Blackmountain,HTK7a,M.urceolatus_Blackmountain,B,BB,BAA,BAAB,BAABC,,M.sp.blackmountain,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. black_mountain,Helen_Kennedy,NE,H.T. Kennedy,109311,7,H.T. Kennedy,18-Apr-19,silica gel,-35.2674167,149.0995833,Australia,ACT,Blackmountain NR,NST,2,A,12,M.urceolatus_Blackmountain,HTK7b,M.urceolatus_Blackmountain,B,BB,BAA,BAAB,BAABC,,M.sp.blackmountain,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. black_mountain,Helen_Kennedy,NE,H.T. Kennedy,109312,7,H.T. Kennedy,18-Apr-19,silica gel,-35.2655833,149.1051111,Australia,ACT,Blackmountain NR,NST,2,B,12,M.urceolatus_Blackmountain,HTK7c,M.urceolatus_Blackmountain,B,BB,BAA,BAAB,BAABC,,M.sp.blackmountain,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. black_mountain,Helen_Kennedy,NE,H.T. Kennedy,109703,59,H.T. Kennedy,24-Oct-19,silica gel,-36.9257222,144.7180556,Australia,VIC,Heathcote SP,VEH,6,D,7,M.urceolatus_Heathcote,HTK59,M.urceolatus_Heathcote,B,BB,BAA,BAAB,BAABC,,M.sp.blackmountain,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. black_mountain,Helen_Kennedy,NE,H.T. Kennedy,109703,59,H.T. Kennedy,24-Oct-19,silica gel,-36.9257222,144.7180556,Australia,VIC,Heathcote SP,VEH,6,E,7,M.urceolatus_Heathcote,HTK59c,M.urceolatus_Heathcote,B,BB,BAA,BAAB,BAABC,,M.sp.blackmountain,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. black_mountain,Helen_Kennedy,NE,H.T. Kennedy,109703,59,H.T. Kennedy,24-Oct-19,silica gel,-36.9257222,144.7180556,Australia,VIC,Heathcote SP,VEH,6,F,7,M.urceolatus_Heathcote,HTK59e,M.urceolatus_Heathcote,B,BB,BAA,BAAB,BAABC,,M.sp.blackmountain,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. black_mountain,Helen_Kennedy,NE,H.T. Kennedy,109703,59,H.T. Kennedy,24-Oct-19,silica gel,-36.9257222,144.7180556,Australia,VIC,Heathcote SP,VEH,6,G,7,M.urceolatus_Heathcote,HTK59f,M.urceolatus_Heathcote,B,BB,BAA,BAAB,BAABC,,M.sp.blackmountain,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. black_mountain,Helen_Kennedy,NE,H.T. Kennedy,109703,59,H.T. Kennedy,24-Oct-19,silica gel,-36.9257222,144.7180556,Australia,VIC,Heathcote SP,VEH,6,H,7,M.urceolatus_Heathcote,HTK59a,M.urceolatus_Heathcote,B,BB,BAA,BAAB,BAABC,,M.sp.blackmountain,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. black_mountain,Helen_Kennedy,NE,H.T. Kennedy,109703,59,H.T. Kennedy,24-Oct-19,silica gel,-36.9257222,144.7180556,Australia,VIC,Heathcote SP,VEH,6,A,8,M.urceolatus_Heathcote,HTK59g,M.urceolatus_Heathcote,B,BB,BAA,BAAB,BAABC,,M.sp.blackmountain,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. black_mountain,Helen_Kennedy,NE,H.T. Kennedy,109701,56,H.T. Kennedy,22-Oct-19,silica gel,-36.1435278,147.3025833,Australia,VIC,Mt Granya SP,VEH,6,G,6,M.urceolatus_MtGranya,HTK56,M.urceolatus_MtGranya,B,BB,BAA,BAAB,BAABC,,M.sp.blackmountain,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. black_mountain,Helen_Kennedy,NE,H.T. Kennedy,109701,56,H.T. Kennedy,22-Oct-19,silica gel,-36.1435278,147.3025833,Australia,VIC,Mt Granya SP,VEH,6,H,6,M.urceolatus_MtGranya,HTK56b,M.urceolatus_MtGranya,B,BB,BAA,BAAB,BAABC,,M.sp.blackmountain,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. black_mountain,Helen_Kennedy,NE,H.T. Kennedy,109701,56,H.T. Kennedy,22-Oct-19,silica gel,-36.1435278,147.3025833,Australia,VIC,Mt Granya SP,VEH,6,A,7,M.urceolatus_MtGranya,HTK56e,M.urceolatus_MtGranya,B,BB,BAA,BAAB,BAABC,,M.sp.blackmountain,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. black_mountain,Helen_Kennedy,NE,H.T. Kennedy,109701,56,H.T. Kennedy,22-Oct-19,silica gel,-36.1435278,147.3025833,Australia,VIC,Mt Granya SP,VEH,6,B,7,M.urceolatus_MtGranya,HTK56g,M.urceolatus_MtGranya,B,BB,BAA,BAAB,BAABC,,M.sp.blackmountain,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. black_mountain,Helen_Kennedy,NE,H.T. Kennedy,109701,56,H.T. Kennedy,22-Oct-19,silica gel,-36.1435278,147.3025833,Australia,VIC,Mt Granya SP,VEH,6,C,7,M.urceolatus_MtGranya,HTK56a,M.urceolatus_MtGranya,B,BB,BAA,BAAB,BAABC,,M.sp.blackmountain,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. black_mountain,Helen_Kennedy,NE,S. Dema,109547,403,S. Dema,12-Oct-19,silica gel,-33.7936,146.3091,Australia,NSW, Rankins Springs,NSWS,2,F,7,M.urceolatus_RankinSprings,SD403,M.urceolatus_RankinSprings,B,BB,BAA,BAAB,BAABC,,M.sp.blackmountain,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. black_mountain,Helen_Kennedy,NE,S. Dema,109547,403,S. Dema,12-Oct-19,silica gel,-33.7936,146.3091,Australia,NSW, Rankins Springs,NSWS,2,G,7,M.urceolatus_RankinSprings,SD403a,M.urceolatus_RankinSprings,B,BB,BAA,BAAB,BAABC,,M.sp.blackmountain,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. black_mountain,Helen_Kennedy,NE,S. Dema,109547,403,S. Dema,12-Oct-19,silica gel,-33.7936,146.3091,Australia,NSW, Rankins Springs,NSWS,2,H,7,M.urceolatus_RankinSprings,SD403c,M.urceolatus_RankinSprings,B,BB,BAA,BAAB,BAABC,,M.sp.blackmountain,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. black_mountain,Helen_Kennedy,NE,S. Dema,109547,403,S. Dema,12-Oct-19,silica gel,-33.7936,146.3091,Australia,NSW, Rankins Springs,NSWS,2,A,8,M.urceolatus_RankinSprings,SD403d,M.urceolatus_RankinSprings,B,BB,BAA,BAAB,BAABC,,M.sp.blackmountain,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. black_mountain,Helen_Kennedy,NE,S. Dema,109547,403,S. Dema,12-Oct-19,silica gel,-33.7936,146.3091,Australia,NSW, Rankins Springs,NSWS,2,B,8,M.urceolatus_RankinSprings,SD403f,M.urceolatus_RankinSprings,B,BB,BAA,BAAB,BAABC,,M.sp.blackmountain,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. black_mountain,Helen_Kennedy,NE,S. Dema,109547,403,S. Dema,12-Oct-19,silica gel,-33.7936,146.3091,Australia,NSW, Rankins Springs,NSWS,2,C,8,M.urceolatus_RankinSprings,SD403g,M.urceolatus_RankinSprings,B,BB,BAA,BAAB,BAABC,,M.sp.blackmountain,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. black_mountain,Helen_Kennedy,NE,S. Dema,109547,403,S. Dema,12-Oct-19,silica gel,-33.7936,146.3091,Australia,NSW, Rankins Springs,NSWS,5,E,11,M.urceolatus_RankinSprings,SD403b,M.urceolatus_RankinSprings,B,BB,BAA,BAAB,BAABC,,M.sp.blackmountain,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. black_mountain,Helen_Kennedy,NE,T.L.Collins,111093,1198,H.T. Kennedy,19-Nov-20,silica gel,-35.389556,147.70944,Australia,NSW,Tarcutta,NSWS,6,B,6,M.urceolatus_Tarcutta,TLC1198a,M.urceolatus_Tarcutta,B,BB,BAA,BAAB,BAABC,,M.sp.blackmountain,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. black_mountain,Helen_Kennedy,NE,T.L.Collins,111093,1198,H.T. Kennedy,19-Nov-20,silica gel,-35.389556,147.70944,Australia,NSW,Tarcutta,NSWS,6,C,6,M.urceolatus_Tarcutta,TLC1198b,M.urceolatus_Tarcutta,B,BB,BAA,BAAB,BAABC,,M.sp.blackmountain,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. black_mountain,Helen_Kennedy,NE,T.L.Collins,111093,1198,H.T. Kennedy,19-Nov-20,silica gel,-35.389556,147.70944,Australia,NSW,Tarcutta,NSWS,6,D,6,M.urceolatus_Tarcutta,TLC1198c,M.urceolatus_Tarcutta,B,BB,BAA,BAAB,BAABC,,M.sp.blackmountain,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. black_mountain,Helen_Kennedy,NE,T.L.Collins,111093,1198,H.T. Kennedy,19-Nov-20,silica gel,-35.389556,147.70944,Australia,NSW,Tarcutta,NSWS,6,E,6,M.urceolatus_Tarcutta,TLC1198d,M.urceolatus_Tarcutta,B,BB,BAA,BAAB,BAABC,,M.sp.blackmountain,
Melichrus urceolatus,R.Br.,Ericaceae,M. sp. black_mountain,Helen_Kennedy,NE,T.L.Collins,111093,1198,H.T. Kennedy,19-Nov-20,silica gel,-35.389556,147.70944,Australia,NSW,Tarcutta,NSWS,6,F,6,M.urceolatus_Tarcutta,TLC1198e,M.urceolatus_Tarcutta,B,BB,BAA,BAAB,BAABC,,M.sp.blackmountain,
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. boonoo boonoo,Helen_Kennedy,NE,H.T.Kennedy,109433,35,H.T. Kennedy,16-Aug-19,silica gel,-28.8238611,152.1795556,Australia,NSW,Boonoo boonoo NP,NNT,3,B,10,M.adpressus_BoonooB,HTK35a,M.adpressus_BoonooB,A,AA,AAA,NA,NA,"Subset ""AAA"" does not definitively define M.sp. yuraygir from M.sp. boonoo. Some grouping is apparent but this could be gepgraphical as the pop from Boonoo boonoo is the most distinct. ",M.sp.boonoo+M.sp.arenosus+M.sp.MtMaroon,
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. boonoo boonoo,Helen_Kennedy,NE,H.T.Kennedy,109433,35,H.T. Kennedy,16-Aug-19,silica gel,-28.8238611,152.1795556,Australia,NSW,Boonoo boonoo NP,NNT,3,C,10,M.adpressus_BoonooB,HTK35b,M.adpressus_BoonooB,A,AA,AAA,NA,NA,"Subset ""AAA"" does not definitively define M.sp. yuraygir from M.sp. boonoo. Some grouping is apparent but this could be gepgraphical as the pop from Boonoo boonoo is the most distinct. ",M.sp.boonoo+M.sp.arenosus+M.sp.MtMaroon,
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. boonoo boonoo,Helen_Kennedy,NE,H.T.Kennedy,109433,35,H.T. Kennedy,16-Aug-19,silica gel,-28.8238611,152.1795556,Australia,NSW,Boonoo boonoo NP,NNT,3,D,10,M.adpressus_BoonooB,HTK35c,M.adpressus_BoonooB,A,AA,AAA,NA,NA,"Subset ""AAA"" does not definitively define M.sp. yuraygir from M.sp. boonoo. Some grouping is apparent but this could be gepgraphical as the pop from Boonoo boonoo is the most distinct. ",M.sp.boonoo+M.sp.arenosus+M.sp.MtMaroon,
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. boonoo boonoo,Helen_Kennedy,NE,H.T.Kennedy,109433,35,H.T. Kennedy,16-Aug-19,silica gel,-28.8238611,152.1795556,Australia,NSW,Boonoo boonoo NP,NNT,3,E,10,M.adpressus_BoonooB,HTK35e,M.adpressus_BoonooB,A,AA,AAA,NA,NA,"Subset ""AAA"" does not definitively define M.sp. yuraygir from M.sp. boonoo. Some grouping is apparent but this could be gepgraphical as the pop from Boonoo boonoo is the most distinct. ",M.sp.boonoo+M.sp.arenosus+M.sp.MtMaroon,
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. boonoo boonoo,Helen_Kennedy,NE,H.T.Kennedy,109433,35,H.T. Kennedy,16-Aug-19,silica gel,-28.8238611,152.1795556,Australia,NSW,Boonoo boonoo NP,NNT,3,F,10,M.adpressus_BoonooB,HTK35f,M.adpressus_BoonooB,A,AA,AAA,NA,NA,"Subset ""AAA"" does not definitively define M.sp. yuraygir from M.sp. boonoo. Some grouping is apparent but this could be gepgraphical as the pop from Boonoo boonoo is the most distinct. ",M.sp.boonoo+M.sp.arenosus+M.sp.MtMaroon,
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. boonoo boonoo,Helen_Kennedy,NE,H.T.Kennedy,109433,35,H.T. Kennedy,16-Aug-19,silica gel,-28.8238611,152.1795556,Australia,NSW,Boonoo boonoo NP,NNT,3,G,10,M.adpressus_BoonooB,HTK35h,M.adpressus_BoonooB,A,AA,AAA,NA,NA,"Subset ""AAA"" does not definitively define M.sp. yuraygir from M.sp. boonoo. Some grouping is apparent but this could be gepgraphical as the pop from Boonoo boonoo is the most distinct. ",M.sp.boonoo+M.sp.arenosus+M.sp.MtMaroon,
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. boonoo boonoo,Helen_Kennedy,NE,H.T.Kennedy,110787,82,H.T. Kennedy,30-Jul-20,silica gel,-27.1188611,152.7016111,Australia,Qld,D'Aguilar NP,QMO,5,B,1,M.adpressus_DAguilar,HTK82,M.adpressus_DAguilar,A,AA,AAA,NA,NA,"Subset ""AAA"" does not definitively define M.sp. yuraygir from M.sp. boonoo. Some grouping is apparent but this could be gepgraphical as the pop from Boonoo boonoo is the most distinct. ",M.sp.boonoo+M.sp.arenosus+M.sp.MtMaroon,
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. boonoo boonoo,Helen_Kennedy,NE,H.T.Kennedy,110787,82,H.T. Kennedy,30-Jul-20,silica gel,-27.1188611,152.7016111,Australia,Qld,D'Aguilar NP,QMO,5,C,1,M.adpressus_DAguilar,HTK82a,M.adpressus_DAguilar,A,AA,AAA,NA,NA,"Subset ""AAA"" does not definitively define M.sp. yuraygir from M.sp. boonoo. Some grouping is apparent but this could be gepgraphical as the pop from Boonoo boonoo is the most distinct. ",M.sp.boonoo+M.sp.arenosus+M.sp.MtMaroon,
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. boonoo boonoo,Helen_Kennedy,NE,H.T.Kennedy,110787,82,H.T. Kennedy,30-Jul-20,silica gel,-27.1188611,152.7016111,Australia,Qld,D'Aguilar NP,QMO,5,D,1,M.adpressus_DAguilar,HTK82c,M.adpressus_DAguilar,A,AA,AAA,NA,NA,"Subset ""AAA"" does not definitively define M.sp. yuraygir from M.sp. boonoo. Some grouping is apparent but this could be gepgraphical as the pop from Boonoo boonoo is the most distinct. ",M.sp.boonoo+M.sp.arenosus+M.sp.MtMaroon,
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. boonoo boonoo,Helen_Kennedy,NE,H.T.Kennedy,110787,82,H.T. Kennedy,30-Jul-20,silica gel,-27.1188611,152.7016111,Australia,Qld,D'Aguilar NP,QMO,5,E,1,M.adpressus_DAguilar,HTK82e,M.adpressus_DAguilar,A,AA,AAA,NA,NA,"Subset ""AAA"" does not definitively define M.sp. yuraygir from M.sp. boonoo. Some grouping is apparent but this could be gepgraphical as the pop from Boonoo boonoo is the most distinct. ",M.sp.boonoo+M.sp.arenosus+M.sp.MtMaroon,
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. boonoo boonoo,Helen_Kennedy,NE,H.T.Kennedy,110787,82,H.T. Kennedy,30-Jul-20,silica gel,-27.1188611,152.7016111,Australia,Qld,D'Aguilar NP,QMO,5,F,1,M.adpressus_DAguilar,HTK82f,M.adpressus_DAguilar,A,AA,AAA,NA,NA,"Subset ""AAA"" does not definitively define M.sp. yuraygir from M.sp. boonoo. Some grouping is apparent but this could be gepgraphical as the pop from Boonoo boonoo is the most distinct. ",M.sp.boonoo+M.sp.arenosus+M.sp.MtMaroon,
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. boonoo boonoo,Helen_Kennedy,NE,H.T.Kennedy,110787,82,H.T. Kennedy,30-Jul-20,silica gel,-27.1188611,152.7016111,Australia,Qld,D'Aguilar NP,QMO,5,G,1,M.adpressus_DAguilar,HTK82g,M.adpressus_DAguilar,A,AA,AAA,NA,NA,"Subset ""AAA"" does not definitively define M.sp. yuraygir from M.sp. boonoo. Some grouping is apparent but this could be gepgraphical as the pop from Boonoo boonoo is the most distinct. ",M.sp.boonoo+M.sp.arenosus+M.sp.MtMaroon,
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. boonoo boonoo,Helen_Kennedy,NE,H.T.Kennedy,110787,82,H.T. Kennedy,30-Jul-20,silica gel,-27.1188611,152.7016111,Australia,Qld,D'Aguilar NP,QMO,5,H,1,M.adpressus_DAguilar,HTK82h,M.adpressus_DAguilar,A,AA,AAA,NA,NA,"Subset ""AAA"" does not definitively define M.sp. yuraygir from M.sp. boonoo. Some grouping is apparent but this could be gepgraphical as the pop from Boonoo boonoo is the most distinct. ",M.sp.boonoo+M.sp.arenosus+M.sp.MtMaroon,
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. boonoo boonoo,Helen_Kennedy,NE,H.T.Kennedy,110792,87,H.T. Kennedy,3-Aug-20,silica gel,-24.3556111,150.9427778,Australia,Qld,Kroombit Tops NP,QBN,5,C,2,M.adpressus_KroombitTops,HTK87,M.adpressus_KroombitTops,A,AA,AAA,NA,NA,"Subset ""AAA"" clearly shows that this population is grouped with M.sp.Herberton not M.sp.Boonoo boonoo as indicated in the morphometrics. Return to morphometrics to enquire further. ",M.sp.Herberton+Kroombit,
